Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
27.06.2020,Fenerbahçe,Deplasman,2,0,3,0,Mağlup,%30,50,20,10,1,3,208,129,"%62,0",16,3,8,4,3,1,1,"0,84",8,10,26,14,3,1,0
4.07.2020,Gençlerbirliği,Ev Sahibi,0,0,0,0,Berabere,%39,29,13,9,5,2,295,214,"%72,5",13,1,4,1,2,1,1,"0,68",11,9,22,10,5,0,0
8.07.2020,Sivasspor,Deplasman,1,0,0,0,Galip,%35,52,22,5,1,0,286,201,"%70,3",6,1,8,4,3,1,1,"0,39",11,5,28,16,3,0,0
13.07.2020,Beşiktaş,Ev Sahibi,0,0,1,0,Mağlup,%46,58,17,13,5,3,360,277,"%76,9",17,2,15,2,11,2,0,"1,22",19,13,11,13,0,0,0
19.07.2020,Ç. Rizespor,Deplasman,0,0,3,3,Mağlup,%45,46,14,9,1,6,340,237,"%69,7",21,3,13,4,5,4,0,"1,15",21,9,12,16,1,0,0
25.07.2020,Gaziantep FK,Ev Sahibi,0,0,1,0,Mağlup,%47,50,7,6,5,2,427,351,"%82,2",11,3,9,3,4,2,3,"1,49",16,6,10,14,1,0,0
12.08.2018,Göztepe,Deplasman,3,1,1,0,Galip,%42,51,20,7,3,0,330,261,"%79,1",5,1,7,4,3,0,0,"1,79",10,7,26,11,4,1,0
18.08.2018,Fenerbahçe,Ev Sahibi,1,0,0,0,Galip,%33,44,16,10,2,2,272,196,"%72,1",15,6,14,2,8,4,0,"0,57",12,10,36,14,2,0,0
25.08.2018,Kayserispor,Deplasman,0,0,0,0,Berabere,%40,50,17,13,2,6,299,215,"%71,9",13,2,6,2,3,1,1,"0,26",12,13,29,13,1,0,0
31.08.2018,Konyaspor,Ev Sahibi,0,0,1,1,Mağlup,%57,68,29,5,1,3,480,384,"%80,0",18,6,11,3,5,3,0,"0,66",15,5,21,9,2,0,0
15.09.2018,Beşiktaş,Deplasman,1,0,2,0,Mağlup,%44,54,19,11,1,5,345,259,"%75,1",24,6,10,6,3,1,0,"1,74",21,11,25,15,3,0,0
22.09.2018,Ç. Rizespor,Ev Sahibi,1,1,0,0,Galip,%59,60,20,2,1,10,411,360,"%87,6",24,6,23,9,10,4,0,"2,33",35,2,23,17,2,0,0
1.10.2018,Başakşehir,Deplasman,1,1,1,0,Berabere,%29,55,15,11,0,2,286,188,"%65,7",3,2,11,3,5,3,0,"1,10",13,11,39,9,2,0,0
7.10.2018,Sivasspor,Ev Sahibi,4,1,4,3,Berabere,%61,53,20,4,3,5,475,390,"%82,1",31,9,23,8,11,4,1,"2,61",29,4,15,13,3,0,0
21.10.2018,Ankaragücü,Deplasman,0,0,1,1,Mağlup,%54,68,25,16,0,6,378,276,"%73,0",26,6,10,2,4,4,1,"0,72",16,16,20,19,4,0,0
28.10.2018,Galatasaray,Ev Sahibi,2,1,0,0,Galip,%42,63,26,19,4,5,377,295,"%78,2",8,3,14,6,7,1,0,"1,79",14,19,28,16,2,0,0
4.11.2018,Alanyaspor,Deplasman,1,1,0,0,Galip,%34,60,19,15,0,0,234,136,"%58,1",6,2,2,1,1,0,0,"0,10",3,15,36,21,3,0,0
9.11.2018,Trabzonspor,Ev Sahibi,5,2,0,0,Galip,%34,40,10,16,0,2,295,223,"%75,6",9,2,10,6,4,0,0,"1,46",9,16,30,16,1,0,0
25.11.2018,Kasımpaşa,Deplasman,0,0,3,1,Mağlup,%57,63,18,13,2,4,414,337,"%81,4",27,7,17,2,12,3,0,"1,23",28,13,18,9,1,0,0
3.12.2018,Akhisarspor,Ev Sahibi,1,1,1,0,Berabere,%53,57,12,11,3,2,509,420,"%82,5",12,4,9,3,2,4,0,"1,44",17,11,28,16,4,0,0
9.12.2018,Erzurumspor FK,Deplasman,3,0,1,1,Galip,%47,65,18,7,1,4,361,281,"%77,8",18,5,9,5,3,1,1,"1,92",15,7,25,15,3,0,0
16.12.2018,Antalyaspor,Ev Sahibi,2,2,0,0,Galip,%41,45,14,10,1,2,330,245,"%74,2",9,5,11,3,7,1,2,"2,24",29,10,27,16,2,0,1
23.12.2018,Bursaspor,Deplasman,1,0,1,1,Berabere,%39,53,15,10,0,1,358,266,"%74,3",2,0,4,1,2,1,0,"0,52",5,10,29,12,2,1,0
19.01.2019,Göztepe,Ev Sahibi,3,2,2,2,Galip,%36,53,24,11,0,2,278,191,"%68,7",8,2,9,5,4,0,0,"1,97",15,11,38,13,1,0,0
28.01.2019,Fenerbahçe,Deplasman,2,2,3,2,Mağlup,%33,51,18,9,3,4,246,157,"%63,8",13,3,8,4,3,1,0,"0,65",12,9,20,20,4,0,0
2.02.2019,Kayserispor,Ev Sahibi,1,1,1,1,Berabere,%57,53,14,12,3,4,472,394,"%83,5",20,3,10,5,3,2,0,"0,55",18,12,8,11,0,0,0
