Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
19.12.2020,Göztepe,Deplasman,1,0,0,0,Galip,%45,61,22,17,3,3,350,264,"%75,4",10,2,13,3,9,1,0,"2,26",18,17,14,14,2,0,0
22.12.2020,Trabzonspor,Ev Sahibi,0,0,1,0,Mağlup,%60,71,21,12,5,6,486,370,"%76,1",23,8,18,5,10,3,0,"1,00",24,12,13,13,1,0,0
29.12.2020,Antalyaspor,Deplasman,6,5,0,0,Galip,%49,54,11,6,2,0,394,323,"%82,0",10,5,13,9,4,0,0,"1,69",22,6,8,21,3,0,0
2.01.2021,Konyaspor,Ev Sahibi,2,1,1,1,Galip,%49,48,17,19,3,4,392,313,"%79,8",19,5,12,4,7,1,0,"0,61",13,19,25,12,2,0,0
6.01.2021,Gençlerbirliği,Deplasman,1,1,3,1,Mağlup,%47,66,26,12,1,2,353,274,"%77,6",20,5,7,3,3,1,0,"0,64",16,12,24,11,2,0,1
10.01.2021,Beşiktaş,Ev Sahibi,2,2,2,2,Berabere,%34,52,12,14,2,3,272,174,"%64,0",15,2,9,3,4,2,0,"1,42",19,14,24,17,4,0,0
17.01.2021,Denizlispor,Deplasman,2,0,0,0,Galip,%47,50,17,11,2,2,377,305,"%80,9",17,7,12,5,3,4,1,"1,36",21,11,23,8,2,1,0
20.01.2021,Yeni Malatyaspor,Ev Sahibi,1,0,2,0,Mağlup,%55,60,24,12,5,3,386,300,"%77,7",24,7,13,5,6,2,2,"1,60",22,12,23,15,4,0,0
24.01.2021,Gaziantep FK,Deplasman,1,0,1,1,Berabere,%61,63,21,5,3,5,446,358,"%80,3",32,6,11,2,8,1,1,"1,01",22,5,9,10,2,0,0
30.01.2021,Başakşehir,Deplasman,5,3,1,0,Galip,%44,36,6,8,1,4,319,258,"%80,9",12,2,16,10,3,3,0,"3,18",32,8,13,9,1,0,0
02.02.2021,Fenerbahçe,Ev Sahibi,1,0,2,1,Mağlup,%64,58,13,9,2,7,494,404,"%81,8",31,10,19,7,5,7,1,"2,16",38,9,8,17,4,0,0
6.02.2021,Kasımpaşa,Deplasman,4,1,1,0,Galip,%50,62,19,26,2,3,372,290,"%78,0",20,4,16,8,5,3,0,"2,20",23,26,28,12,0,0,0
14.02.2021,Alanyaspor,Ev Sahibi,0,0,0,0,Berabere,%35,56,18,8,2,3,275,206,"%74,9",16,2,7,1,5,1,0,"0,35",11,8,29,13,1,1,0
21.02.2021,Erzurumspor FK,Deplasman,3,2,1,0,Galip,%54,45,5,8,1,7,415,348,"%83,9",16,2,10,7,3,0,0,"2,27",20,8,19,16,2,0,0
27.02.2021,Ankaragücü,Ev Sahibi,4,1,1,1,Galip,%62,58,16,7,2,14,407,338,"%83,0",40,11,19,7,9,3,0,"3,98",37,7,12,16,1,0,0
